sku,cost_price,fully_qualified_name,active,incremental_order_quantity,pack_size,pack_size_qty,stock,weight,weight_units
I-CHOC-NIBS,9.75,Chocolate - Nibs,True,1,10 lb,,"[{'id': 198420, 'on_hand': '33.91541', 'available': '33.91541', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",1,lb
L90D,1.85,Inulin,True,1,617 lb drum,,"[{'id': 198421, 'on_hand': '860.2095', 'available': '860.2095', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",1,lb
OGFCQ-136,5.72,Quinoa - Crisps,True,1,25 lb,,"[{'id': 198422, 'on_hand': '589.02', 'available': '589.02', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",1,lb
A4-15,4.88,Coconut Crystals,True,1,27.5 lb,,"[{'id': 198423, 'on_hand': '261.85317', 'available': '261.85317', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",1,lb
870H,3.9,Pea Protein,True,1,44.1 lb,,"[{'id': 198424, 'on_hand': '4326.98', 'available': '4326.98', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",1,lb
LABEL-NB-130Z,0,Label-NB-13 oz,True,1,Each,,"[{'id': 198485, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT154674CF,0.17,Label-NB-13 oz:Almond Butter,True,1,Each,,"[{'id': 198486, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT154676CF,0.17,Label-NB-13 oz:Cashew Butter,True,1,Each,,"[{'id': 198487, 'on_hand': '293.2034', 'available': '293.2034', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT154681CF,0.17,Label-NB-13 oz:Chai Spice,True,1,Each,,"[{'id': 198488, 'on_hand': '3101.5522', 'available': '3101.5522', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT154678CF,0.17,Label-NB-13 oz:Chocolate Sea Salt,True,1,Each,,"[{'id': 198489, 'on_hand': '2905.213', 'available': '2905.213', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT154677CF,0.17,Label-NB-13 oz:Fiji Ginger,True,1,Each,,"[{'id': 198490, 'on_hand': '1860.7288', 'available': '1860.7288', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT154682CF,0.12,Label-NB-13 oz:GGet Espresso,True,1,Each,,"[{'id': 198491, 'on_hand': '2042', 'available': '2042', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT154680CF,0.17,Label-NB-13 oz:Hot Mamba,True,1,Each,,"[{'id': 198492, 'on_hand': '6076.1842', 'available': '6076.1842', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT154679CF,0.17,Label-NB-13 oz:Maple Cinnamon,True,1,Each,,"[{'id': 198493, 'on_hand': '2469.5334', 'available': '2469.5334', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT154673CF,0.17,Label-NB-13 oz:Peanut Butter,True,1,Each,,"[{'id': 198494, 'on_hand': '1669.8958', 'available': '1669.8958', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT154684CF,0.17,Label-NB-13 oz:Peanut Pecan,True,1,Each,,"[{'id': 198495, 'on_hand': '1826.9114', 'available': '1826.9114', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT154683CF,0.17,Label-NB-13 oz:Toasted Coconut,True,1,Each,,"[{'id': 198496, 'on_hand': '1373.5722', 'available': '1373.5722', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT161820CF,0.17,Label-NB-13 oz:Wag Butter,True,1,Each,,"[{'id': 201560, 'on_hand': '4371', 'available': '4371', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
LABEL-NB-100Z,0,Labels - NB - 10 oz,True,1,Each,,"[{'id': 198497, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT147099CF,0.13,Labels - NB - 10 oz:Tigerwalk Espresso,True,1,Each,,"[{'id': 198498, 'on_hand': '2075', 'available': '2075', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
LABEL-NB-LTD-CCCG,0.09,Labels - NB - 10 oz:Ltd Batch - CCC Gianduja,True,1,Each,,"[{'id': 198499, 'on_hand': '80', 'available': '80', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
LABEL-NB-LTD-PEP,0.09,Labels - NB - 10 oz:Ltd Batch - Pepperfest,True,1,Each,,"[{'id': 198500, 'on_hand': '150', 'available': '150', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
LABEL-NB-LTD-LCASH,0.09,Labels - NB - 10 oz:Ltd Batch - Lemon Cashew,True,1,Each,,"[{'id': 198501, 'on_hand': '91.83382', 'available': '91.83382', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
LABEL-NB-LTD-CCAKE,0.09,Labels - NB - 10 oz:Ltd Batch - Carrot Cake Walnut,True,1,Each,,"[{'id': 198502, 'on_hand': '785', 'available': '785', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
LABEL-NB-LTD-PPIE,0.09,Labels - NB - 10 oz:Ltd Batch - Sorghum Pecan Pie,True,1,Each,,"[{'id': 198503, 'on_hand': '1305', 'available': '1305', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
LABEL-NB-LTD-FGPNUT,0.09,Labels - NB - 10 oz:Ltd Batch - Fiji Ginger Peanut,True,1,Each,,"[{'id': 198504, 'on_hand': '1305', 'available': '1305', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT119602CF,0,Labels - NB - 10 oz:Peanut Almond,True,1,Each,,"[{'id': 198705, 'on_hand': '400', 'available': '400', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT148383CF,0.09,Labels - NB - 10 oz:Counter Culture Espresso,True,1,Each,,"[{'id': 201113, 'on_hand': '5850', 'available': '5850', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT148401CF,0.09,Labels - NB - 10 oz:Carrboro Espresso,True,1,Each,,"[{'id': 201114, 'on_hand': '500', 'available': '500', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT148394CF,0.09,Labels - NB - 10 oz:Peanut Cocoa,True,1,Each,,"[{'id': 201115, 'on_hand': '1398', 'available': '1398', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT148393CF,0.09,Labels - NB - 10 oz:Peanut Cashew,True,1,Each,,"[{'id': 201116, 'on_hand': '1382', 'available': '1382', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
NB-LABEL-30Z,0,Label-NB-3oz,True,1,Each,,"[{'id': 198505, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT156081CF,0.16,Label-NB-3oz:Chai Spice,True,1,Each,,"[{'id': 198506, 'on_hand': '3950.00024', 'available': '3950.00024', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT156083CF,0.16,Label-NB-3oz:Fiji Ginger,True,1,Each,,"[{'id': 198507, 'on_hand': '3265.0006', 'available': '3265.0006', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT156082CF,0.16,Label-NB-3oz:Maple Cinnamon,True,1,Each,,"[{'id': 198508, 'on_hand': '3049.58371', 'available': '3049.58371', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT156080CF,0.16,Label-NB-3oz:Peanut Butter,True,1,Each,,"[{'id': 198509, 'on_hand': '3318.00036', 'available': '3318.00036', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT156085CF,0.16,Label-NB-3oz:Chocolate Sea Salt,True,1,Each,,"[{'id': 201239, 'on_hand': '2735.5001', 'available': '2735.5001', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT156084CF,0.16,Label-NB-3oz:Almond Butter,True,1,Each,,"[{'id': 201240, 'on_hand': '2680.00032', 'available': '2680.00032', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT156086CF,0.16,Label-NB-3oz:Toasted Coconut,True,1,Each,,"[{'id': 201241, 'on_hand': '2713.41681', 'available': '2713.41681', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
LABEL-NB-1PACK,0,Label-NB-1Pack,True,1,Each,,"[{'id': 198510, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT158151CF,0.12,Label-NB-1Pack:Almond Butter,True,1,Each,,"[{'id': 198511, 'on_hand': '1150', 'available': '1150', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT157272CF,0.12,Label-NB-1Pack:Chai,True,1,Each,,"[{'id': 198512, 'on_hand': '1050', 'available': '1050', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT159032CF,0.12,Label-NB-1Pack:Chocolate Sea Salt,True,1,Each,,"[{'id': 198513, 'on_hand': '1250', 'available': '1250', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT159029CF,0.12,Label-NB-1Pack:GGet Espresso,True,1,Each,,"[{'id': 198514, 'on_hand': '1988', 'available': '1988', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT157276CF,0.12,Label-NB-1Pack:Fiji Ginger,True,1,Each,,"[{'id': 198515, 'on_hand': '1225', 'available': '1225', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT158147CF,0.12,Label-NB-1Pack:Hot Mamba,True,1,Each,,"[{'id': 198516, 'on_hand': '1015', 'available': '1015', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT157274CF,0.12,Label-NB-1Pack:Maple Cinnamon,True,1,Each,,"[{'id': 198517, 'on_hand': '775', 'available': '775', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT157270CF,0.12,Label-NB-1Pack:Peanut Butter,True,1,Each,,"[{'id': 198518, 'on_hand': '975', 'available': '975', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT158149CF,0.12,Label-NB-1Pack:Peanut Pecan,True,1,Each,,"[{'id': 198519, 'on_hand': '975', 'available': '975', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT158153CF,0.12,Label-NB-1Pack:Toasted Coconut,True,1,Each,,"[{'id': 198520, 'on_hand': '1025', 'available': '1025', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
LABEL-NB-2PACK,0,Label-NB-2Pack,True,1,Each,,"[{'id': 198521, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT158152CF,0.12,Label-NB-2Pack:Almond Butter,True,1,Each,,"[{'id': 198522, 'on_hand': '1270', 'available': '1270', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT157273CF,0.12,Label-NB-2Pack:Chai,True,1,Each,,"[{'id': 198523, 'on_hand': '1360', 'available': '1360', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT159033CF,0.12,Label-NB-2Pack:Chocolate Sea Salt,True,1,Each,,"[{'id': 198524, 'on_hand': '2935', 'available': '2935', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT159030CF,0.12,Label-NB-2Pack:GGet Espresso,True,1,Each,,"[{'id': 198525, 'on_hand': '2153', 'available': '2153', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT157277CF,0.12,Label-NB-2Pack:Fiji Ginger,True,1,Each,,"[{'id': 198526, 'on_hand': '1360', 'available': '1360', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT158148CF,0.12,Label-NB-2Pack:Hot Mamba,True,1,Each,,"[{'id': 198527, 'on_hand': '1085', 'available': '1085', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT157275CF,0.12,Label-NB-2Pack:Maple Cinnamon,True,1,Each,,"[{'id': 198528, 'on_hand': '1075', 'available': '1075', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT157271CF,0.12,Label-NB-2Pack:Peanut Butter,True,1,Each,,"[{'id': 198529, 'on_hand': '1110', 'available': '1110', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT158150CF,0.12,Label-NB-2Pack:Peanut Pecan,True,1,Each,,"[{'id': 198530, 'on_hand': '1080', 'available': '1080', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT158154CF,0.12,Label-NB-2Pack:Toasted Coconut,True,1,Each,,"[{'id': 198531, 'on_hand': '1355', 'available': '1355', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
LABEL-NB-OTHER,0,Label-NB-Other,True,1,Each,,"[{'id': 198532, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
S-13166,0.01,Label-NB-Other:Best by,True,1,Each,,"[{'id': 198533, 'on_hand': '119017', 'available': '119017', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
NB-LABEL-GIFT4U,0.44,Label-NB-Other:Gift,True,1,Each,,"[{'id': 198534, 'on_hand': '601', 'available': '601', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT156077CF,0.08,Label-NB-Other:13 oz Lid,True,1,Each,,"[{'id': 198535, 'on_hand': '12815', 'available': '12815', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
LABEL-NB-LID-LTD,0.19,Label-NB-Other:Ltd Batch Lid,True,1,Each,,"[{'id': 198536, 'on_hand': '2409', 'available': '2409', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT142661CF,0.25,Label-NB-Other:Bulk - Sequential,True,1,Each,,"[{'id': 198537, 'on_hand': '214.73', 'available': '214.73', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT157224CF,0.44,Label-NB-Other:PNUT-MPC-CHAI-FGIN,True,1,Each,,"[{'id': 198538, 'on_hand': '424', 'available': '424', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT157431CF,0.44,Label-NB-Other:ALM-CSS-FGIN-TCO,True,1,Each,,"[{'id': 201112, 'on_hand': '1452', 'available': '1452', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT161823CF,0.19,Label-NB-Other:Wag Butter Lid,True,1,Each,,"[{'id': 201561, 'on_hand': '4475', 'available': '4475', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
PKG-NB,0,NB Packaging,True,1,Each,,"[{'id': 198539, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
G10-70-450BIGSPOON01-28,0.2,NB Packaging:10 oz Jar,True,1,Each,,"[{'id': 198540, 'on_hand': '16215', 'available': '16215', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
G12-70-450ECO02-2,0.27,NB Packaging:13 oz Jar,True,1,Each,,"[{'id': 198541, 'on_hand': '13499', 'available': '13499', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
PKG-JAR-4OZ,0.21416,NB Packaging:4 oz Jar,True,1,Each,,"[{'id': 198542, 'on_hand': '4230', 'available': '4230', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
C70G-450GGMLP-5,0.11,NB Packaging:Jar Lid,True,1,Each,,"[{'id': 198543, 'on_hand': '14659', 'available': '14659', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
PL09W,0.5,NB Packaging:1 Gal Lid,True,1,Each,,"[{'id': 198544, 'on_hand': '221', 'available': '221', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
P009,1.63,NB Packaging:1 Gal Bucket,True,1,Each,,"[{'id': 198545, 'on_hand': '212', 'available': '212', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
S-9948,1.65,NB Packaging:5 Gal Lid,True,1,Each,,"[{'id': 198546, 'on_hand': '20', 'available': '20', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
S-7914,5.05,NB Packaging:5 Gal Bucket,True,1,Each,,"[{'id': 198547, 'on_hand': '16', 'available': '16', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
44W64W,1.51,NB Packaging:Half Gal Bucket,True,1,Each,,"[{'id': 198548, 'on_hand': '105.73', 'available': '105.73', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
44W64L,0.69,NB Packaging:Half Gal Lid,True,1,Each,,"[{'id': 198549, 'on_hand': '121.73', 'available': '121.73', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
PKG-BOX-2PK-4PK,0.49,NB Packaging:2-4-Pack Box,True,1,Each,,"[{'id': 198550, 'on_hand': '823', 'available': '823', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
101006,1,NB Packaging:Gift Box,True,1,Each,,"[{'id': 201119, 'on_hand': '25', 'available': '25', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
LABEL-BAR,0,Label-Bar,True,1,Each,,"[{'id': 198551, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
25488,0.087,Label-Bar:AP Rollstock,True,1,Impression,,"[{'id': 198552, 'on_hand': '21421', 'available': '21421', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
25490,0.087,Label-Bar:CP Rollstock,True,1,Impression,,"[{'id': 198553, 'on_hand': '50629', 'available': '50629', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
25492,0.087,Label-Bar:CC Rollstock,True,1,Impression,,"[{'id': 198554, 'on_hand': '11666.84', 'available': '11666.84', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
25494,0.087,Label-Bar:FC Rollstock,True,1,Impression,,"[{'id': 198555, 'on_hand': '21261.79', 'available': '21261.79', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT149183CF,0.04,Label-Bar:AP Box,True,1,Each,,"[{'id': 198556, 'on_hand': '11478', 'available': '11478', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT149187CF,0.04,Label-Bar:CC Box,True,1,Each,,"[{'id': 198557, 'on_hand': '17946', 'available': '17946', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT149184CF,0.04,Label-Bar:CP Box,True,1,Each,,"[{'id': 198558, 'on_hand': '24648', 'available': '24648', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
WT149189CF,0.04,Label-Bar:FC Box,True,1,Each,,"[{'id': 198559, 'on_hand': '12896', 'available': '12896', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
LABEL-BAR-BOX-VP,0.04,Label-Bar:VP Box,True,1,Each,,"[{'id': 198560, 'on_hand': '6744', 'available': '6744', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
26494,0.087,Label-Bar:Blank Rollstock,True,1,Impression,,"[{'id': 201120, 'on_hand': '2200', 'available': '2200', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
PKG-BAR,0,Bar Packaging,True,1,Each,,"[{'id': 198561, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
PKG-BAR-BOX,0.52,Bar Packaging:Bar Box,True,1,Each,,"[{'id': 198562, 'on_hand': '3078', 'available': '3078', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
PKG-SHIPPING,0,Shipping Packaging,True,1,Each,,"[{'id': 198563, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
1186,0.7,Shipping Packaging:Box - 11.25x8.75x6,True,1,Each,,"[{'id': 198564, 'on_hand': '962', 'available': '962', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
121010,0.74,Shipping Packaging:Box - 12x10x10,True,1,Each,,"[{'id': 198565, 'on_hand': '408', 'available': '408', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
666,0.9,Shipping Packaging:Box - 6x6x6,True,1,Each,,"[{'id': 198566, 'on_hand': '75', 'available': '75', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
966,0.48,Shipping Packaging:Box - 9x6x6,True,1,Each,,"[{'id': 198567, 'on_hand': '753', 'available': '753', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
986,0.6,Shipping Packaging:Box - 9x8x6,True,1,Each,,"[{'id': 198568, 'on_hand': '700', 'available': '700', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
12717,0.35,"Shipping Packaging:Box - Protector Pad, 3-4 PK",True,1,Each,,"[{'id': 198569, 'on_hand': '325', 'available': '325', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
12912,0.22,Shipping Packaging:Box - Small Protector Pad insert,True,1,Each,,"[{'id': 198570, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
36804,0.671,Shipping Packaging:Box Filler 30 5/16 x 15 1/4,True,1,Each,,"[{'id': 198571, 'on_hand': '2046', 'available': '2046', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
674067,38.23,Shipping Packaging:104618 COLONIAL 72MMX100M 1.6MIL,True,1,CASE,,"[{'id': 198572, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
74045,55.11,"Shipping Packaging:18""X1500' STRETCH FLEX 80GA FILM",False,1,CASE,,"[{'id': 198573, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
371012,60.08,Shipping Packaging:CLEAR 72MMX100M BOX TAPE 2.0 MIL,True,1,CASE,,"[{'id': 198574, 'on_hand': '2', 'available': '2', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
180048,13.91,"Shipping Packaging:Kraft Paper Roll - 24"" 40 lb",True,1,Each,,"[{'id': 198575, 'on_hand': '20', 'available': '20', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
Sq100,292,"Shipping Packaging:Ribbon - SQ100 Gen Purpose wax/resin, 33mm x 600m Black - 1 case (25/case)",True,1,Each,,"[{'id': 198576, 'on_hand': '1', 'available': '1', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
2201,1.71,Shipping Packaging:Shipping Box 1-2 Level,True,1,Each,,"[{'id': 198577, 'on_hand': '951', 'available': '951', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
15239,1.84,Shipping Packaging:Shipping Box 3-4 Level,True,1,Each,,"[{'id': 198578, 'on_hand': '965', 'available': '965', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
153311W,48.49,"Shipping Packaging:Ranpak Machine Roll, White",False,1,Each,,"[{'id': 198579, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
5010000VK,48.49,"Shipping Packaging:Ranpak Machine Roll, Kraft",False,1,Each,,"[{'id': 198580, 'on_hand': '0', 'available': '0', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
S-13609,0.71,Shipping Packaging:Poly Mailer 15x20x4 Expansion,True,1,Each,,"[{'id': 201342, 'on_hand': '600', 'available': '600', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
126382,1556.58,"Shipping Packaging:Ranpak Machine Roll, Mixed Pallet",True,1,Pallet (30 rolls),30.0,"[{'id': 201406, 'on_hand': '1.2', 'available': '1.2', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
031026,38.89,Shipping Packaging:15.7x1476 Stretch Film,True,1,Box,,"[{'id': 201407, 'on_hand': '1', 'available': '1', 'committed': '0', 'backorderable': False, 'stock_location_name': 'Big Spoon Roasters Production Facility'}]",0,
